,zipcode,city,latitude,longitude,dist
0,19348,Berge bei Perleberg,53.23746,11.87077,2975.1423276445
1,85309,Pörnbach,48.6167,11.4667,2495.0687277800002
2,24790,"Osterrönfeld Heidkrug, Gemeinde Osterrönfeld",54.27536,9.737535000000001,3040.6342910058247
3,98646,Hildburghausen,50.43950110601,10.723922177567001,2659.1457786936976
4,27336,"Frankenfeld, Aller",52.76951,9.43078000000003,2873.5607970485003
5,19294,Karenz,53.23011999999999,11.34384,2962.128381159999
6,19395,Wendisch Priborn Tönchow,53.341809999999995,12.3207600000001,2997.149821053702
7,99628,Eßleben-Teutleben,51.1417,11.4583,2746.76611778
8,38486,Wenze,52.56471,11.13311,2886.9948756562
9,72622,Nürtingen,48.6333,9.35,2452.62036889
10,27324,Eystrup,52.7764,9.21752,2870.3110719104
11,17440,Buddenhagen bei Wolgast,54.0000756749505,13.690429878234902,3103.4360431512478
12,19073,Dümmer Walsmühlen,53.56353000000001,11.261410000000101,2995.871101249003
13,8141,Reinsdorf bei Zwickau,50.7,12.5833,2728.8294388900003
14,6317,Aseleben,51.48859,11.67065,2787.2789716106004
15,56307,Dürrholz,50.5889,7.57222,2616.5753189384004
16,18581,Putbus Altkamp,54.315887,13.424420000000001,3130.4306329331685
17,56370,"Mittelfischbach, Rhein-Lahn-Kreis",50.25,7.95,2588.265
18,76185,Karlsruhe (Baden) Daxlanden,49.0047,8.38583,2471.7827668789
19,76189,Karlsruhe (Baden) Daxlanden,49.0047,8.38583,2471.7827668789
20,7318,Wittgendorf bei Saalfeld,50.6,11.2333,2686.54702889
21,19071,Brüsewitz Gottmannsförde,53.682790000000004,11.2731200000001,3008.925176718503
22,31867,Messenkamp,52.260082000000004,9.379738,2819.0956555953685
23,9661,Rossau bei Mittweida,51.0,13.0667,2771.73864889
24,37620,"Halle, Kreis Holzminden",51.99053,9.56191000000001,2794.4453325290006
25,54578,Oberehe-Stroheich,50.2833,6.7666699999999995,2574.1980817788995
26,17179,Gnoien Finkenthal,53.940619999999996,12.777569999999999,3072.8567810892996
27,26892,Dörpen,52.96848000000001,7.34218999999996,2859.5676275065002
28,4509,Krostitz,51.46221,12.45321,2803.4414973882
29,87637,"Eisenberg, Allgäu",47.6,10.6,2378.1200000000003
30,76870,"Kandel, Pfalz",49.0892,8.18417,2476.7301952289
31,6618,Molau,51.05,11.7833,2744.9486588899995
32,86450,"Altenmünster, Schwaben",48.4667,10.6,2461.3810088900004
33,6842,Dessau-Roßlau,51.84247,12.2305200000001,2837.2273151713025
34,6844,Dessau-Roßlau,51.84247,12.2305200000001,2837.2273151713025
35,6846,Dessau-Roßlau,51.84247,12.2305200000001,2837.2273151713025
36,6847,Dessau-Roßlau,51.84247,12.2305200000001,2837.2273151713025
37,6849,Dessau-Roßlau,51.84247,12.2305200000001,2837.2273151713025
38,6861,Dessau-Roßlau,51.84247,12.2305200000001,2837.2273151713025
39,6862,Dessau-Roßlau,51.84247,12.2305200000001,2837.2273151713025
40,95365,Rugendorf,50.2,11.4667,2651.5252088900006
41,54597,"Matzerath, Eifel",50.15,6.38333,2555.7694018889
42,66121,Saarbrücken Schafbrücke,49.2333,7.0,2472.91782889
43,87653,"Eggenthal, Schwaben",47.9167,10.5167,2406.61111778
44,25590,Osterstedt,54.11061,9.57374000000004,3019.6146121597008
45,37691,Derental,51.695170000000005,9.43173000000002,2761.348132121801
46,25917,Leck,54.7718980373985,8.97466555293232,3080.5054364061675
47,17379,"Ferdinandshof, Vorpommern Sprengersfelde",53.68983000000001,13.89665,3075.7147266514007
48,38685,Langelsheim,51.93581,10.3324700000001,2804.0882966570016
49,99439,Ballstedt,51.05,11.2167,2731.9168588899993
50,9326,Geringswalde,51.0833,12.9167,2776.34467778
51,32602,Vlotho,52.16162,8.85589000000004,2799.2613887165007
52,7819,Rosendorf,50.7667,11.7833,2716.10398778
53,6420,Domnitz,51.631679999999996,11.8376900000001,2805.9612841585017
54,17039,Woggersin,53.60729,13.231739999999899,3048.8204845716973
55,14542,Werder (Havel),52.3708,12.93238,2909.9471451044005
56,73441,Neresheim Hohenlohe bei Bopfingen,48.8166667,10.2833333,2488.8138914577776
57,18469,Velgast Manschenhagen,54.2814335847514,12.779685391540502,3109.794390722531
58,25348,Glückstadt,53.788403,9.423933,2982.0028104788985
59,77839,Lichtenau (Baden),48.7333,8.01667,2439.2015267788997
60,85072,"Eichstätt, Bayern",48.8975,11.1717,2515.77238714
61,15936,Ihlow bei Jüterbog Rietdorf,51.8846,13.37919,2871.0144422161
62,23909,Giesensdorf bei Ratzeburg,53.68851,10.71397,2997.2452591809997
63,23847,Meddewade,53.8096,10.43967,3004.4597618689004
64,46359,"Heiden, Kreis Borken",51.82582,6.93602999999996,2734.0241308332993
65,58454,Witten Stockum,51.467890000000004,7.36652000000004,2703.2093179625012
66,49770,"Dohren, Emsl",52.64135,7.59027000000003,2828.7239284954007
67,39393,Völpke,52.14004618756471,11.1023837301636,2841.8473409331827
68,88499,Altheim bei Riedlingen (Württemberg),48.15,9.45,2407.7249999999995
69,68199,Mannheim Rheinau,49.425277799999996,8.53,2515.6189856071724
70,68219,Mannheim Rheinau,49.425277799999996,8.53,2515.6189856071724
71,78083,Dauchingen,48.0833,8.55,2385.10623889
72,56814,Wirfus,50.2,7.2,2571.8800000000006
73,30926,Seelze,52.39501,9.59397000000001,2837.2813332610003
74,3096,"Briesen, Niederlausitz",51.8167,14.25,2888.0328988899996
75,94348,Atting bei Straubing,48.9,12.4833,2547.04277889
76,23968,Zierow,53.92742,11.37768,3037.6182300388
77,71679,Asperg,48.9,9.11667,2474.3236718889
78,56179,Niederwerth,50.4,7.61667,2598.1736618889
79,97892,Kreuzwertheim,49.7672,9.51833,2567.3728018289003
80,22145,"Stapelfeld, Bezirk Hamburg",53.60558,10.21993,2978.0051763413003
81,4924,Bad Liebenwerda Lausitz,51.5123,13.352960000000001,2831.8185920516003
82,94571,Schaufling,48.85,13.0667,2557.0611488900004
83,64743,"Erbach (Odenwald) Marbach, Odenwald",49.6065,8.9875,2541.5799984999994
84,39398,Hadmersleben,51.99174,11.301969999999999,2830.8755541085
85,6198,Kloschwitz,51.58529,11.7564,2799.2550853441003
86,25548,Auufer,53.923232999999996,9.681892,3001.4540898719524
87,39606,Walsleben (Altmark),52.7582,11.85445,2923.9556520425003
88,24977,Langballig,54.797014257600004,9.63691100533,3095.5828252722686
89,19217,Holdorf bei Gadebusch,53.729319999999994,11.06597,3009.2955197032993
90,37412,"Elbingerode, Niedersachsen",51.65898,10.277989999999999,2774.2872930805
91,36433,Leimbach bei Bad Salzungen,50.8167,10.2,2686.37699889
92,6712,Elsteraue,51.0833333333,12.21168,2758.6320728634387
93,6712,Elsteraue,51.0833333333,12.21168,2758.6320728634387
94,6729,Elsteraue,51.0833333333,12.21168,2758.6320728634387
95,6729,Elsteraue,51.0833333333,12.21168,2758.6320728634387
96,6712,Elsteraue,51.0833333333,12.21168,2758.6320728634387
97,6712,Elsteraue,51.0833333333,12.21168,2758.6320728634387
98,6712,Elsteraue,51.0833333333,12.21168,2758.6320728634387
99,6712,Elsteraue,51.0833333333,12.21168,2758.6320728634387
100,6729,Elsteraue,51.0833333333,12.21168,2758.6320728634387
101,6729,Elsteraue,51.0833333333,12.21168,2758.6320728634387
102,6712,Elsteraue,51.0833333333,12.21168,2758.6320728634387
103,6712,Elsteraue,51.0833333333,12.21168,2758.6320728634387
104,39606,Boock (Altmark),52.787819999999996,11.53955,2919.7151545548995
105,18069,Lambrechtshagen,54.102059999999994,12.01595,3071.415950646099
106,75031,Eppingen,49.1369,8.91028,2493.8280312884
107,39291,Möckern bei Burg,52.152390000000004,11.95359,2862.7600966002005
108,17509,Kemnitz bei Greifswald Kemnitzerhagen,54.0630732633445,13.5423610687255,3106.211433993487
109,55777,Mettweiler,49.5833,7.316669999999999,2512.0372987789
110,87466,Oy-Mittelberg,47.6333,10.4333,2377.78501778
111,36414,Unterbreizbach,50.8167,9.98333,2682.0038767789
112,66871,Dennweiler-Frohnbach,49.5833,7.38333,2513.0172007789
113,24558,Henstedt-Ulzburg,53.790319999999994,9.9803,2993.0049137923993
114,61462,Königstein im Taunus,50.1833,8.46667,2590.0480997789
115,18546,Sassnitz Dubnitz,54.49743,13.58208,3154.4427737313
116,66892,Bruchmühlbach-Miesau,49.3833,7.433330000000001,2493.9647137789
117,99958,Tonna,51.075,10.7333,2723.8593538900004
118,53539,Kirsbach,50.3333,7.0,2582.44108889
119,17111,Hohenbollentin,53.78846,13.02097,3062.7440889125
120,18581,Putbus Darsband,54.360240000000005,13.465582999999999,3136.3576183874898
121,56829,"Pommern, Mosel",50.1667,7.28333,2569.7446847789
122,6449,Freckleben,51.7015,11.54749,2806.3896275501
123,83674,"Gaißach, Oberbayern",47.75,11.5833,2414.23533889
124,25582,Drage bei Hohenaspe,54.003443000000004,9.519824,3006.9989048452258
125,79862,Höchenschwand,47.7333,8.16667,2345.1624277789
126,15370,Fredersdorf-Vogelsdorf Fredersdorf bei Berlin,52.53176,13.75567,2948.8042658465
127,26969,Butjadingen,53.55015773388221,8.333283386230509,2937.0630053188897
128,39596,Altenzaun,52.7402,12.025739999999999,2926.1471185876003
129,6766,Bitterfeld-Wolfen Thalheim bei Wolfen,51.6492515257275,12.2296391217042,2817.2092562149824
130,90596,Schwanstetten,49.3,11.1167,2554.07101889
131,16866,Gumtow,52.97835,12.24995,2956.7668437249995
132,17252,"Mirow, Mecklenburg",53.273309999999995,12.8168900000001,3002.318227628202
133,26553,"Dornum, Ostfriesland",53.6555,7.43019,2934.1204036861004
134,24161,Altenholz,54.40164577006821,10.1185690820218,3061.9245027596276
135,39638,"Schenkenhorst, Altmark",52.60278,11.39514,2896.901679348
136,39291,Möser,52.2179007832045,11.7914654867554,2865.747820529933
137,96199,Zapfendorf,50.0333,10.9333,2622.8681577799994
138,17291,Carmzow-Wallmow Wallmow,53.341330000000006,14.08544,3043.697106162501
139,9518,Großrückerswalde,50.6333,13.1167,2735.77888778
140,18528,Bergen auf Rügen Silvitz,54.395832999999996,13.503478,3141.2505658603723
141,48624,Schöppingen,52.0940944626722,7.23706363494875,2766.1697679421122
142,56477,Zehnhausen bei Rennerod,50.65,8.06667,2630.4936648888997
143,54668,Prümzurlay,49.8667,6.433330000000001,2528.0755037789004
144,33181,Bad Wünnenberg,51.51728,8.69938999999999,2729.7095249705
145,19376,Tessenow,53.354209999999995,11.89909,2988.2600675521994
146,54429,Schillingen,49.6333,6.78333,2509.4780347788997
147,75438,Knittlingen,49.0275,8.75389,2480.3263463821004
148,18573,Altefähr Klein Bandelvitz,54.31525,13.1589300000001,3123.303821307403
149,26571,Juist,53.6768,6.99253,2930.0943340409
150,47506,Neukirchen-Vluyn,51.442510861749895,6.553819465637161,2689.2844733494203
151,4657,Penig,50.9333,12.7167,2755.9155077800006
152,9322,Penig,50.9333,12.7167,2755.9155077800006
153,17337,Groß Luckow,53.53538,13.832270000000001,3057.3686050973
154,15890,Vogelsang,52.18197,14.663920000000001,2937.9885428473
155,25588,"Oldendorf, Holstein",53.95340899999999,9.458583,3000.4351350891693
156,66484,Kleinsteinhausen,49.2,7.46667,2476.3911608889002
157,55234,"Offenheim, Rheinhessen",49.7256,8.03028,2537.1206922384
158,4808,Hohburg bei Wurzen,51.412409999999994,12.80066,2807.0927984436994
159,18182,Rövershagen,54.17641999999999,12.23382,3084.750835808799
160,99195,Alperstedt,51.1,11.05,2733.3125
161,1844,Neustadt in Sachsen,51.02528,14.2111,2805.5345622884
162,94556,Neuschönau,48.8833,13.4833,2571.3763977799995
163,31719,Wiedensahl,52.3825,9.11936,2827.0890330596
164,50374,Erftstadt,50.8167,6.7666699999999995,2628.1248217789
165,23628,Krummesse,53.78038000000001,10.64071,3005.553982248501
166,6528,Martinsrieth,51.4404161454338,11.244715481567399,2772.560039476808
167,55758,Sulzbach bei Idar-Oberstein,49.8333,7.33333,2537.1355177789
168,40822,Mettmann,51.25097,6.974010000000019,2675.2987414210006
169,91161,"Hilpoltstein, Mittelfranken",49.19,11.1886,2544.8408699599995
170,6536,Wickerode,51.47671,11.13207,2773.7746549089998
171,44135,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
172,44137,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
173,44139,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
174,44141,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
175,44143,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
176,44145,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
177,44147,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
178,44149,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
179,44225,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
180,44227,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
181,44229,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
182,44263,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
183,44265,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
184,44267,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
185,44269,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
186,44287,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
187,44289,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
188,44309,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
189,44319,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
190,44328,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
191,44329,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
192,44339,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
193,44357,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
194,44359,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
195,44369,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
196,44379,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
197,44388,Dortmund,51.504225397481,7.483654111224951,2708.690312650981
198,15837,"Baruth / Mark Radeland bei Baruth, Mark",52.05255,13.55432,2893.1875521649
199,53520,Kaltenborn bei Adenau,50.4,7.0166699999999995,2589.3936578888997
200,24837,Schleswig,54.518080000000005,9.57038,3063.8132202308007
201,29683,Heidekreis Wense bei Dorfmark,52.92123,9.822850000000019,2897.1449668354003
202,94366,Perasdorf,48.95,12.8,2559.9425000000006
203,74564,Crailsheim,49.15,10.0833,2517.3954388899997
204,96197,Wonsees,49.9833,11.3,2626.02027889
205,88149,Nonnenhorn,47.5833,9.61667,2356.6507807789003
206,49828,"Neuenhaus, Dinkel",52.4965452599612,6.96676655952456,2804.4231005260644
207,84149,"Velden, Vils",48.3667,12.25,2489.4001688900003
208,87679,Westendorf bei Kaufbeuren,47.9333,10.7167,2412.44890778
209,55294,"Bodenheim, Rhein",49.9353,8.32,2562.75658609
210,2739,Eibau,50.98658,14.65369,2814.3619707124994
211,55471,Ravengiersburg,49.9333,7.4833300000000005,2549.3346767789003
212,47804,Krefeld Fischeln,51.305071063084895,6.6003277763184105,2675.7746435430313
213,47805,Krefeld Fischeln,51.305071063084895,6.6003277763184105,2675.7746435430313
214,47807,Krefeld Fischeln,51.305071063084895,6.6003277763184105,2675.7746435430313
215,47809,Krefeld Fischeln,51.305071063084895,6.6003277763184105,2675.7746435430313
216,6318,Wansleben am See,51.4617,11.7483999999999,2786.3314694499977
217,89429,Bachhagel,48.6333,10.3167,2471.6321677799997
218,99887,Georgenthal / Thüringer Wald,50.8167,10.6667,2696.11548778
219,95194,Regnitzlosau,50.3,12.05,2675.2924999999996
220,38179,Schwülper,52.3562647621326,10.4319696243288,2850.004450085446
221,74599,Wallhausen (Württemberg),49.211000000000006,10.062999999999999,2522.9864900000007
222,56479,Bretthausen bei Rennerod,50.6667,8.06667,2632.1856537789
223,24589,Ellerdorf,54.193077456658706,9.84013468170718,3033.7178947775465
224,24242,"Felde, Holstein",54.2972792118201,9.927402363663349,3046.7478474964196
225,38154,Königslutter am Elm,52.25248,10.814010000000101,2847.264478430502
226,87778,"Stetten, Schwaben",48.0333,10.4333,2416.05165778
227,84405,"Obertaufkirchen Brunn bei Dorfen, Stadt",48.24358,12.222853,2476.841146676009
228,98530,Grub bei Suhl,50.549721999999996,10.633056,2668.3362741764195
229,37688,Beverungen,51.6685,9.37233000000003,2757.474461878901
230,24939,Flensburg Nordstadt,54.81036999999999,9.42185,3092.947916959399
231,24939,Flensborg Nordstadt,54.81036999999999,9.42185,3092.947916959399
232,56294,Münstermaifeld,50.25,7.36667,2579.3303268889
233,55758,Herborn bei Idar-Oberstein,49.7667,7.3,2530.01442889
234,86507,Oberottmarshausen,48.2333,10.85,2444.17372889
235,6528,Blankenheim bei Sangerhausen,51.50711,11.428189999999999,2783.5859072281996
236,39579,Demker,52.506009999999996,11.85559,2897.4361003681997
237,67374,Hanhofen,49.3167,8.34083,2501.7063439789
238,73333,Gingen an der Fils,48.65,9.78333,2462.5360458889
239,7646,Waldeck bei Stadtroda,50.9167,11.7833,2731.3564977799997
240,23815,Geschendorf,53.92216,10.4402,3016.5971151056
241,38667,"Altenau, Harz Torfhaus, Harz",51.8019139405272,10.536938188916,2794.4653542988226
242,84453,Mühldorf am Inn,48.25,12.5333,2485.14610889
243,66887,Glanbrücken,49.6167,7.53333,2518.5679797789003
244,67678,Mehlingen,49.5,7.85,2511.8725
245,56290,"Buch, Hunsrück",50.0833,7.38333,2562.8505007789
246,67376,"Harthausen, Pfalz",49.2942,8.345,2499.5571786399996
247,18059,Pölchow Huckstorf,53.9844,12.11161,3061.0065401521
248,16248,Niederfinow,52.840090000000004,13.93726,2986.3223275157
249,91595,Burgoberbach,49.2333,10.5833,2535.92406778
250,17291,Uckerfelde,53.2658983330896,13.9486755554199,3031.821474981406
251,7616,Petersberg bei Eisenberg,50.9833,11.8333,2739.32386778
252,24887,Silberstedt,54.5180797040668,9.37611654544417,3060.1325760927325
253,72587,Römerstein,48.4962,9.51482,2442.4132140724005
254,19412,Weitendorf bei Sternberg,53.717569999999995,11.7510600000001,3023.6647378285015
255,31622,Heemsen,52.705259999999996,9.25217999999995,2863.4472664199984
256,97953,Königheim,49.6203,9.59583,2554.2541254789
257,18513,Glewitz bei Grimmen Jahnkow,54.01465,12.962819999999999,3085.6171169749005
258,19374,Grebbin Kossebade,53.531819999999996,11.8413,3005.8721382023996
259,18546,Sassnitz Klementelvitz,54.523786,13.594879999999998,3157.664001988196
260,16818,Märkisch Linden Kränzlin,52.92811999999999,12.74622,2963.852011022799
261,17194,Hohen Wangelin,53.61456999999999,12.426160000000001,3028.9315686304994
262,82069,Schäftlarn,47.9833,11.4667,2433.8822877800003
263,56237,"Oberhaid, Westerwald",50.5167,7.71667,2611.4839747788997
264,17349,Lindetal Ballin,53.458469779312495,13.4285967407227,3038.135201570615
265,7937,Langenwolschendorf,50.6333,11.9667,2706.93297778
266,89129,Setzingen,48.5333,10.1333,2458.16497778
267,66903,"Ohmbach, Pfalz",49.45,7.35,2499.3250000000003
268,83374,Traunreut Zweckham,47.9667,12.6,2459.5643088900006
269,55278,Dexheim,49.8472,8.31667,2553.9103477289004
270,49594,Alfhausen,52.502847555262896,7.953776550293009,2819.8115628231662
271,8304,"Schönheide, Erzgebirge",50.5,12.5333,2707.33360889
272,53547,"Leubsdorf, Rhein",50.55,7.3,2608.5924999999997
273,19069,"Seehof bei Schwerin Hundorf bei Schwerin, Mecklenburg",53.70483,11.43506,3014.9693625325
274,86570,Inchenhofen,48.5167,11.1167,2477.45119778
275,93480,Hohenwarth bei Kötzting,49.2,12.9333,2587.9102488900003
276,78476,Allensbach,47.7167,9.06667,2359.0879637789003
277,88364,Wolfegg (Allgäu),47.8167,9.8,2382.47679889
278,14715,Havelaue Parey,52.67825,12.24645,2924.9735606649997
279,9468,"Tannenberg, Erzgebirge",50.6,12.95,2728.0625
280,14778,Beetzseeheide Gortz,52.512730000000005,12.643989999999999,2917.457295173
281,37547,Kreiensen,51.8539,9.965840000000071,2788.1449121156015
282,73568,Durlangen,48.85,9.8,2482.3625
283,19230,Warlitz,53.3782,11.149410000000001,2973.5415785881
284,39619,Schrampe,52.89289,11.44271,2928.5934246962
285,95367,Trebgast,50.0667,11.55,2640.07694889
286,56841,Traben-Trarbach,49.95,7.11667,2545.6494918889007
287,83132,Pittenhart,47.9833,12.3833,2455.74319778
288,34621,Frielendorf,50.9833,9.33333,2686.4079277788996
289,29229,Winsen (Aller) Wittbeck,52.6929,10.0216,2876.9741769700004
290,55444,Waldlaubersheim,49.9333,7.83333,2554.6955077789003
291,97837,Erlenbach bei Marktheidenfeld,49.8194,9.62889,2574.6881389921004
292,22946,Trittau,53.61096,10.40473,2982.3934384945
293,59399,"Olfen, Westfalen",51.7086,7.378280000000019,2728.2183297184
294,66909,Nanzdietschweiler,49.45,7.45,2500.8050000000003
295,27419,Hamersen,53.255959999999995,9.48104999999998,2926.087584624099
296,23898,Wentorf (Amt Sandesneben),53.68311,10.46705,2991.4354349746
297,21483,Wangelau,53.454609999999995,10.550310000000001,2968.7043713481994
298,24576,Mönkloh,53.8893855875667,9.78687602336885,2999.848821302234
299,24943,Tastrup bei Flensburg,54.76509371149999,9.4772163039,3089.033118100284
300,42579,Heiligenhaus bei Velbert,51.327481474559995,6.96555420104983,2683.0292998490627
301,17139,Kummerow bei Malchin,53.76891,12.83336,3055.7908114777
302,18196,Dummerstorf Bandelstorf,54.03723000000001,12.25153,3070.122213413801
303,14913,Niedergörsdorf Rohrbeck bei Jüterbog,51.9630722081012,13.0431054550172,2870.283473215039
304,55288,Gabsheim,49.8278,8.176110000000001,2549.6584275721
305,73266,Bissingen an der Teck,48.6,9.5,2452.21
306,73098,Rechberghausen,48.7333,9.63333,2467.7355757789
307,37345,Steinrode bei Leinefelde,51.5016701,10.4922799999999,2762.5099626876317
308,48341,"Altenberge, Westfalen",52.0468975433455,7.4699533227539,2764.6797465316263
309,99986,Langula,51.1508614349929,10.4172149841309,2724.928993567445
310,27624,Kührstedt,53.57786,8.801159999999982,2948.0474995252
311,6869,Coswig (Anhalt) Cobbelsdorf,51.9591,12.53332,2856.8321830324
312,6313,Wimmelburg,51.52077,11.5074500000001,2786.811146895402
313,24582,Groß Buchwald,54.162083522502,10.08378654862,3035.2140426566125
314,14913,Niederer Fläming Borgisdorf,51.9261,13.141720000000001,2869.0246657684
315,73066,Uhingen,48.7048,9.5857,2464.0431875299996
316,35315,Homberg (Ohm),50.7333,9.0,2654.86772889
317,64646,Heppenheim (Bergstraße),49.6408,8.63722,2538.8105939683996
318,19300,Brunow bei Parchim,53.262440000000005,11.813130000000001,2976.4375551505004
319,19372,Brunow bei Parchim,53.262440000000005,11.813130000000001,2976.4375551505004
320,29576,Barum bei Bad Bevensen,53.05078,10.51518,2924.9542690408
321,86984,"Prem, Oberbayern",47.6833,10.8,2390.33709889
322,21502,Hamwarde,53.452980000000004,10.42135,2965.8256067029006
323,19061,"Schwerin, Mecklenburg Zippendorf",53.60716,11.46771,3005.2359759097
324,19063,"Schwerin, Mecklenburg Zippendorf",53.60716,11.46771,3005.2359759097
325,39175,Körbelitz,52.180640000000004,11.782110000000001,2861.6373068617004
326,24999,Wees,54.807239,9.522599000000001,3094.5133385179224
327,17392,Boldekow,53.725930000000005,13.594570000000001,3071.287887849801
328,78112,Sankt Georgen im Schwarzwald Schoren (Schwarzwald),48.123819899999994,8.392353100000001,2386.333632322715
329,36318,"Schwalmtal, Hessen",50.6833,9.3,2655.28689889
330,54317,Osburg,49.7167,6.78333,2517.7638247789
331,17255,"Wesenberg, Mecklenburg Strasen",53.20741999999999,12.99518,2999.904246288799
332,54570,Oberstadtfeld,50.1833,6.7666699999999995,2564.1514217789
333,54675,Geichlingen,49.95,6.2666699999999995,2534.2736528889004
334,16792,Zehdenick Zabelsdorf,53.048469999999995,13.2517800000001,2989.7498425093017
335,8396,Oberwiera,50.8833,12.5,2745.36021889
336,19300,Muchow,53.31371,11.68864,2978.9759790137
337,18573,Rambin Drammendorf,54.3557,13.21985,3129.3065565125
338,94530,"Auerbach, Niederbayern",48.8,13.1,2553.0499999999997
339,57648,Bölsberg,50.6667,7.91667,2629.7881527789
340,47669,Wachtendonk,51.40786,6.33968000000004,2682.9596122820003
341,25724,Neufelderkoog,53.906748117309,8.96890994005474,2986.3788380958104
342,60326,Frankfurt am Main Griesheim,50.1,8.6,2583.9700000000003
343,65933,Frankfurt am Main Griesheim,50.1,8.6,2583.9700000000003
344,24340,Windeby,54.462724215,9.81717886329,3062.5653297529752
345,9569,Oederan,50.8667,13.1667,2760.78315778
346,29416,Mechau,52.870709999999995,11.34863,2924.1033787809997
347,54657,Badem,50.0,6.61667,2543.7803218889
348,18586,Lancken-Granitz Gobbin,54.34545,13.6218200000001,3138.9819158149025
349,36452,Kaltennordheim,50.6333,10.1667,2667.0928577799996
350,83324,Ruhpolding,47.7667,12.65,2441.68012889
351,18249,Bernitt Neu Bernitt,53.899640000000005,11.85223,3045.6465481025007
352,4849,Bad Düben,51.594443525228996,12.589300407409599,2820.4770874260475
353,82487,Oberammergau,47.6,11.0667,2388.23184889
354,21775,Odisheim,53.694390000000006,8.94117,2963.0320384410006
355,25776,"Sankt Annen, Dithmarschen",54.3500100864308,9.083306146717051,3036.4300469501172
356,24814,"Sehestedt, Eider",54.366780000000006,9.81944,3052.168169482001
357,15537,Grünheide (Mark),52.4111,13.8889,2939.82494642
358,15518,Grünheide (Mark),52.4111,13.8889,2939.82494642
359,15528,Grünheide (Mark),52.4111,13.8889,2939.82494642
360,93152,Nittendorf,49.0253,11.9611,2546.5479533000002
361,67308,Rüssingen,49.6158,8.088330000000001,2527.1486918289
362,19209,Perlin,53.58724,11.17512,2996.4755978320004
363,39638,Kassieck,52.586659999999995,11.48508,2897.2638725619995
364,55776,Ruschberg,49.6167,7.28333,2514.8638147789
365,38368,Querenhorst,52.33671,10.9622400000001,2859.3019194417016
366,18196,Prisannewitz,53.985369999999996,12.22068,3063.7651936992993
367,39649,Miesterhorst,52.46076,11.14103,2876.2538892385
368,73079,Süßen,48.6833,9.76667,2465.4515417789003
369,23824,Tensfeld,54.0412210764855,10.3180888886929,3026.9165337525487
370,9405,Gornau / Erzgebirge,50.7667,13.0167,2746.6923077799997
371,91088,Bubenreuth,49.6333,11.0167,2584.83214778
372,16845,Sieversdorf-Hohenofen,52.82585,12.40418,2944.4341096949
373,6712,Würchwitz,51.0167,12.2333,2752.35730778
374,63825,Westerngrund,50.1,9.25,2595.5725
375,18273,Güstrow Güstrow,53.80412,12.18655,3043.3953298768997
376,12435,Berlin Treptow-Köpenick,52.445817000000005,13.574588,2934.8331601672335
377,12437,Berlin Treptow-Köpenick,52.445817000000005,13.574588,2934.8331601672335
378,12487,Berlin Treptow-Köpenick,52.445817000000005,13.574588,2934.8331601672335
379,12439,Berlin Treptow-Köpenick,52.445817000000005,13.574588,2934.8331601672335
380,12524,Berlin Treptow-Köpenick,52.445817000000005,13.574588,2934.8331601672335
381,12526,Berlin Treptow-Köpenick,52.445817000000005,13.574588,2934.8331601672335
382,12527,Berlin Treptow-Köpenick,52.445817000000005,13.574588,2934.8331601672335
383,12489,Berlin Treptow-Köpenick,52.445817000000005,13.574588,2934.8331601672335
384,12459,Berlin Treptow-Köpenick,52.445817000000005,13.574588,2934.8331601672335
385,12555,Berlin Treptow-Köpenick,52.445817000000005,13.574588,2934.8331601672335
386,12557,Berlin Treptow-Köpenick,52.445817000000005,13.574588,2934.8331601672335
387,12559,Berlin Treptow-Köpenick,52.445817000000005,13.574588,2934.8331601672335
388,12587,Berlin Treptow-Köpenick,52.445817000000005,13.574588,2934.8331601672335
389,12589,Berlin Treptow-Köpenick,52.445817000000005,13.574588,2934.8331601672335
390,65385,Rüdesheim am Rhein,49.9833,7.91667,2561.0039427789
